name,highway,latitude,longitude
Harfowa 02,bus_stop,54.3765559,18.5249553
Kampinoska 02,bus_stop,54.3158768,18.6048672
Srebrna 02,bus_stop,54.3125496,18.5965211
Srebrna 01,bus_stop,54.3128335,18.5964936
Szmaragdowa 01,bus_stop,54.3147782,18.5993974
Kampinoska 01,bus_stop,54.3162758,18.6033108
Bartnicza 01,bus_stop,54.3068651,18.6152414
Dom Pomocy Społecznej 01,bus_stop,54.309892,18.6201919
Dom Pomocy Społecznej 02,bus_stop,54.3100007,18.619972
Przemian,bus_stop,54.3044775,18.6042355
Przemian 01,bus_stop,54.3048927,18.6040081
Starogardzka 01,bus_stop,54.3018687,18.6082947
Starogardzka 04,bus_stop,54.3016165,18.6069462
Wyczółkowskiego 02,bus_stop,54.3561916,18.6172193
Chałubińskiego,bus_stop,54.3421336,18.6180221
Chałubińskiego,bus_stop,54.3421961,18.6170619
Sikorskiego 05,bus_stop,54.3382609,18.6172268
Dragana - Kładka,bus_stop,54.3410274,18.611572
Dragana - Szkoła,bus_stop,54.3393873,18.6059619
Sikorskiego 03,bus_stop,54.3388673,18.6189277
Chełm Cienista 03,bus_stop,54.3375448,18.6262608
Chełm Cienista 02,bus_stop,54.3377295,18.6261816
Cmentarna,bus_stop,54.340762,18.6356438
Worcella 01,bus_stop,54.3411502,18.6263798
Wronki,bus_stop,54.3422451,18.628326
Reformacka,bus_stop,54.3425415,18.6305806
Stoczniowców,bus_stop,54.343255,18.6318285
Sikorskiego 04,bus_stop,54.3380376,18.6202542
Hevelianum 02,bus_stop,54.3524562,18.6358566
Hevelianum 01,bus_stop,54.3527787,18.6348276
Nowe Ogrody,bus_stop,54.3527306,18.64192
Gościnna 03,bus_stop,54.3229594,18.632144
Małomiejska,bus_stop,54.329472,18.6185301
Małomiejska,bus_stop,54.3290747,18.6175488
Nowiny 02,bus_stop,54.3175919,18.6294656
