name,shop,amenity,latitude,longitude
,convenience,,51.8181562,19.418599049999997
Kaufland,supermarket,,51.79170271484066,19.445990645829458
Unicity,mall,,51.739440657370544,19.464964132119785
Centrum Rozrywki Silver Screen,mall,,51.758963340137065,19.460509051189295
Lidl,supermarket,,51.79044923047585,19.434155257001798
MOL,convenience,,51.79261098393446,19.42285373847232
Żabka,convenience,,51.79277512674372,19.392237341325583
,convenience,,51.7280294845051,19.45155365931901
Galeria Matejki,mall,,51.7815257820983,19.484232304646238
Netto,supermarket,,51.79807650173789,19.460258706465353
Odido,convenience,,51.79487861694899,19.461730016355705
,convenience,fuel,51.7591632079484,19.45059156750111
Żabka,convenience,,51.760539463677304,19.52452451399701
Biedronka,supermarket,,51.75267981959676,19.538458220179674
Lidl,supermarket,,51.74865214072778,19.504537546490265
Biedronka,supermarket,,51.74441234290825,19.40425509130258
Biedronka,supermarket,,51.75468037074106,19.45997549710487
Sam-Scan,convenience,,51.74728744780498,19.395276049050704
Circle K,convenience,fuel,51.74682085063851,19.39851139091873
,mall,college,51.79041406942152,19.416151457961845
Saspol,mall,,51.76564791477907,19.45659991845575
Żabka,convenience,,51.76076213023112,19.54077665660779
Biedronka,supermarket,,51.737632438891296,19.38978232185539
Netto,supermarket,,51.743008096473524,19.385258830625606
Supersam Gama,supermarket,,51.73170708636138,19.481165198194844
Carrefour Market,supermarket,,51.73515534991695,19.501659990273694
,convenience,,51.77487039962371,19.478551820841492
Biedronka,supermarket,,51.778624334935515,19.469524034513373
Carrefour Market,supermarket,,51.742842038623294,19.47417934044219
Shell,convenience,fuel,51.787528927903004,19.392015291185345
,convenience,fuel,51.747317764582434,19.38201720168536
Żabka,convenience,,51.74418830188063,19.38635475417831
,mall,,51.744713591171596,19.398808715623318
Karolinka - hala pierwsza,,marketplace,51.74968409970519,19.421113151897902
Karolinka - hala druga,,marketplace,51.749664249999995,19.42130385
Karolinka - hala trzecia,,marketplace,51.7496703,19.421479350000002
,mall,,51.743979936951085,19.399445089142652
Stokrotka,supermarket,,51.79344938638261,19.46513010175363
