name,highway,latitude,longitude
Pogodna/Garaże,bus_stop,53.1164459,23.139898
Pogodna/Żeromskiego,bus_stop,53.1137868,23.130724
Składowa/Hurtowa,bus_stop,53.1176677,23.1260333
Składowa/Octowa,bus_stop,53.1228151,23.1216889
"Gen. Fieldorfa ""Nila""",bus_stop,53.1240559,23.1162823
Hetmańska/Marczukowska,bus_stop,53.128648,23.1177296
Hetmańska/Promienna,bus_stop,53.1320226,23.1190467
Hetmańska/Gruntowa,bus_stop,53.1363297,23.120756
Antoniukowska/Knyszyńska,bus_stop,53.1402965,23.1380617
Antoniukowska/Wierzbowa,bus_stop,53.1432408,23.1337661
Antoniuk Fabryczny/Ogrodniczki,bus_stop,53.1454912,23.1278684
Zawady/Końcowa (B),bus_stop,53.1669832,23.1101041
Zawady/Końcowa,bus_stop,53.1661178,23.1099601
Lodowa/Św. Krzysztofa,bus_stop,53.1691441,23.1155721
Antoniuk Fabryczny/Gajowa,bus_stop,53.1464109,23.1250993
Antoniukowska/Świętokrzyska,bus_stop,53.1445768,23.1319873
Antoniukowska/Narewska,bus_stop,53.1427631,23.1349222
Antoniukowska/Owsiana,bus_stop,53.1410124,23.1373982
Hetmańska/Promienna,bus_stop,53.134172,23.1202822
Hetmańska/Marczukowska,bus_stop,53.1297349,23.1185438
"Hetmańska/Gen. Fieldorfa ""Nila""",bus_stop,53.1249504,23.1162552
Składowa/Tunel,bus_stop,53.1225167,23.1224787
Składowa/Stacja Paliw,bus_stop,53.1180333,23.1262852
Pogodna/Bema,bus_stop,53.1158885,23.1374534
Pogodna/Wiejska,bus_stop,53.1175723,23.1433879
Wiejska/Politechnika,bus_stop,53.1162613,23.1450761
Wiejska/UWB,bus_stop,53.1132584,23.1472012
Wiosenna/11 Listopada,bus_stop,53.1095815,23.1492228
Słoneczna/Ciołkowskiego,bus_stop,53.1059899,23.1512164
Ciołkowskiego/Gen. Sulika,bus_stop,53.1289269,23.2221335
Ciołkowskiego/Zaściańska,bus_stop,53.1238694,23.2072102
Ciołkowskiego/Plażowa,bus_stop,53.1266108,23.2166592
Ciołkowskiego/Obrębowa,bus_stop,53.1247057,23.2106094
Ciołkowskiego/Plażowa,bus_stop,53.1271792,23.2168889
Pałacowa/Hotel,bus_stop,53.1327004,23.1694373
Pałacowa/Hotel,bus_stop,53.1326516,23.1698347
Warszawska/Szpital,bus_stop,53.1336595,23.1693311
Hetmańska/PKP Energetyka,bus_stop,53.1207629,23.1101853
Hetmańska/Piekarnia,bus_stop,53.1186772,23.105438
Nowosielska/Osiedle KZKS,bus_stop,53.127374,23.0772677
Nowosielska/Węgierska,bus_stop,53.1234582,23.0817734
Meksykańska/Watykańska,bus_stop,53.1154286,23.0831694
Niewodnicka/Spokojna,bus_stop,53.1127513,23.0805205
Meksykańska/Rumuńska,bus_stop,53.1149112,23.0825226
Meksykańska/IPN (C),bus_stop,53.1201486,23.0840554
Nowosielska/Węgierska,bus_stop,53.1239633,23.0808233
